Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,canMergeWith,42,KILLED,be.unamur.game2048.Test2048.testTileCanMergeWith_5(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,canMergeWith,44,KILLED,be.unamur.game2048.Test2048.testTileCanMergeWith_4(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,canMergeWith,44,KILLED,be.unamur.game2048.Test2048.testTileCanMergeWith_1(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,canMergeWith,46,KILLED,be.unamur.game2048.Test2048.testTileCanMergeWith_1(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,canMergeWith,43,KILLED,be.unamur.game2048.Test2048.testTileCanMergeWith_5(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,canMergeWith,45,KILLED,be.unamur.game2048.Test2048.testTileCanMergeWith_4(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,canMergeWith,46,KILLED,be.unamur.game2048.Test2048.testTileCanMergeWith_2(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,equals,70,KILLED,be.unamur.game2048.Test2048.testSetTiles_1(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,equals,73,KILLED,be.unamur.game2048.Test2048.testTileEquals_2(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,equals,75,KILLED,be.unamur.game2048.Test2048.testSetTiles_1(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,equals,71,KILLED,be.unamur.game2048.Test2048.testTileEquals_3(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,equals,74,KILLED,be.unamur.game2048.Test2048.testTileEquals_2(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,equals,75,KILLED,be.unamur.game2048.Test2048.testTileEquals_1(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,getNearestPower2,20,KILLED,be.unamur.game2048.Test2048.testToString(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,getNearestPower2,21,KILLED,be.unamur.game2048.Test2048.testToString(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,getValue,31,KILLED,be.unamur.game2048.Test2048.testTileCanMergeWith_4(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,isMerged,35,KILLED,be.unamur.game2048.Test2048.testTileMergeWith_1(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,isMerged,35,KILLED,be.unamur.game2048.Test2048.testTileMergeWith_1(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,mergeWith,56,KILLED,be.unamur.game2048.Test2048.testTileMergeWith_1(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,mergeWith,54,KILLED,be.unamur.game2048.Test2048.testTileMergeWith_1(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,mergeWith,57,KILLED,be.unamur.game2048.Test2048.testTileMergeWith_1(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,mergeWith,55,KILLED,be.unamur.game2048.Test2048.testTileMergeWith_4(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,mergeWith,58,KILLED,be.unamur.game2048.Test2048.testTileMergeWith_1(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,toString,66,KILLED,be.unamur.game2048.Test2048.testToString(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,clearMerged,46,NO_COVERAGE,none
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,clearMerged,48,NO_COVERAGE,none
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clearMerged,49,NO_COVERAGE,none
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,getCol,30,KILLED,be.unamur.game2048.Test2048.testGetCol_1(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,getCol,30,KILLED,be.unamur.game2048.Test2048.testGetCol_1(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getCol,30,KILLED,be.unamur.game2048.Test2048.testGetCol_1(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getCol,32,KILLED,be.unamur.game2048.Test2048.testGetCol_1(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,getLength,42,KILLED,be.unamur.game2048.Test2048.testGetLength_1(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getRow,25,KILLED,be.unamur.game2048.Test2048.testGetRow_1(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,getTile,19,KILLED,be.unamur.game2048.Test2048.testSetTiles_1(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,getTile,20,KILLED,be.unamur.game2048.Test2048.testSetTiles_1(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getTile,21,KILLED,be.unamur.game2048.Test2048.testSetTiles_1(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getTile,15,KILLED,be.unamur.game2048.Test2048.testSetTiles_1(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,setTile,36,KILLED,be.unamur.game2048.Test2048.testSetTiles_1(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,setTile,37,KILLED,be.unamur.game2048.Test2048.testSetTiles_1(be.unamur.game2048.Test2048)
